,title,author,text,link_url
10,수학자의 아침,김소연,"‘그렇지 않았던 것들’을 포착해내는 아침의 감각1993년 등단한 후 지금까지, 세 권의 시집을 통해 서늘한 중에 애틋함을 읽어내고 적막의 가운데에서 빛을 밝히며 시적 미학을 탐구해온 시인 김소연이 네번째 시집 『수학자의 아침』을 출간했다. 시인은 묻는다. “깊은 밤이란 말은 있는데 왜 깊은 아침이란 말은 없는 걸까”. 그래서 오늘 아침에는 조금 “낯선 사람이 되는 시간”을 가져보기로 한다. 평론가 황현산은 시집의 발문에서 김소연의 이러한 실천을 가리켜 “깊이를 침잠과 몽상의 어두운 밤에서 찾으려 하지 않고 이성과 실천의 아침에 두려” 하고 있다고 말한다. 시인이 바라보는 아침의 풍경은 정지해 있는 사물들의 고요한 그림자가 전부인 듯하다. 그러나 어느 순간에 이르러 “새장이 뱅글뱅글 움직이기 시작한다”. 이제까지는 ‘그렇지 않았던 것들’이 시인의 선명한 감각에 포착되는 장면 중 하나다. 시인이 꿈꾸는 반역은 불온하나 희망적이다. 대상에 대한 신뢰와 사랑이 시 행간에 깊이 스며 있기에 그렇게 믿어도 좋을 듯하다. 그러나 이러한 시인의 마음이 바라보는 내일은 항상 아득한 거리로 떨어져 있다. 그래서 이번 시집은 슬픔으로 가득하다. 김소연은 거듭 한 줌 물결로 저 먼바다를 연습하고 실천해보지만 그 일의 무상함에 문득문득 소스라친다.이번 시집에서는 문학평론가 황현산의 글 「씩씩하게 슬프게」도 한 가닥 눈길을 끈다. 본격적인 비평의 목소리가 아니라 대선배 평론가가 후배 시인에게 보내는, 애정을 담뿍 담은 편지이기에 ‘해설’이 아닌 ‘발문’이라 이름 붙여 책 말미에 달았다. 그는 약소하면서도 절실히 증명해내는 세계의 가능성 앞에 고개를 끄덕인다.           ",http://www.yes24.com/Product/Goods/11406090
11,변신 시골의사,프란츠 카프카,"밀란 쿤데라와 더불어 체코의 두 K로 일컬어지는 불운의 소설가 카프카의 단편 모음집. 어느날 잠에서 깨어나 보니 자신이 벌레로 변해 있는 상황을 통해 인간의 무기력함과 왜소함을 그로테스크하게 그려낸 작품 <변신>을 포함, <판결>, <시골의사>, <가장의 근심> 등 30편 이상의 단편을 수록하고 있다.          ",http://www.yes24.com/Product/Goods/17359
12,눈먼 자들의 도시,주제 사라마구,"<B>노벨문학상 수상 작가 주제 사라마구의 대표작 『눈먼 자들의 도시』 100쇄 기념 스페셜 에디션 “가장 두려운 것은 오직 나만이 볼 수 있다는 사실이다” </B> 노벨문학상을 수상한 세계적인 거장 주제 사라마구의 대표작 『눈먼 자들의 도시』, 2008년에 개봉하여 선풍적인 인기를 끌었던 동명 영화의 원작으로도 유명한 이 작품은 국내에서 1998년에 첫 출간되어 2019년 지금에 이르기까지 20여 년이 흐르는 동안 쇄를 거듭하여 어느덧 100쇄를 맞이하게 되었다. 『눈먼 자들의 도시』 100쇄 기념 스페셜 에디션은 그사이 바뀐 한글 표기법을 현재에 맞게 수정하고 일러스트 표지로 리뉴얼하여 새롭게 단장했다. 『눈먼 자들의 도시』는 주제 사라마구의 이름을 널리 알려준 대표적인 작품으로, 한 도시 전체에 ‘실명’이라는 전염병이 퍼지며 이야기가 시작된다. 이 소설은 시간적 공간적 배경이 확실하지 않으며, 등장하는 인물들의 이름 또한 따로 없는 것이 특징이다. 여기서 중요한 것은 이름이 아니라 ‘눈이 멀었다’는 사실 그 자체다. 작품 속의 인간들은 물질적 소유에 눈이 멀었을 뿐만 아니라 그 소유를 위해 자신의 인간성조차 잃어버린 장님들인 것이다. 수용소에 강제 격리되어 각자의 이익을 챙기는 눈먼 사람들, 이들에게 무차별하게 총격을 가하는 군인들의 폭력, 전염을 막기 위해 수용 조치를 내린 냉소적인 정치인, 범죄 집단을 방불케 하는 폭도들이 등장한다. 이 소설은 우리가 가지고 있는 것을 잃었을 때에야 가지고 있는 것이 무엇인지를 깨닫게 된다는 사실을 날카롭게 풍자한다. 그러나 이 소설에 현대 사회의 어두운 면만 있지는 않다. 처음으로 눈이 멀어 수용소에 갇히는 인물들은 함께 서로의 고통을 나누고, 의지하며 도와가는 진정한 인간의 모습을 보여주는데, 사라마구는 이들의 모습에서 인간이 살아가는 본질적인 이유를 제시하고 있다. ",http://www.yes24.com/Product/Goods/318766
13,입 속의 검은 잎,기형도,1985년 동아일보 신춘 문예로 등단한 기형도의 유고 시집 『입 속의 검은 잎』. 처음이자 마지막이 된 이 시집은 일상 속에 내재하는 폭압과 공포의 심리 구조를 추억의 형식을 통해 독특하게 표현한 시 60편을 담고 있다. 그의 시 세계는 우울한 유년 시절과 부조리한 체험의 기억들을 기이하면서도 따뜻하며 처절하면서도 아름다운 시공간 속에 펼쳐 보인다.          ,http://www.yes24.com/Product/Goods/68582
14,인생은 소설이다,기욤 뮈소,"인생이 소설이면 우리는 모두 작가이다. 사랑과 감동의 마에스트로 기욤 뮈소 『인생은 소설이다』는 한국에서 17번째로 출간하는 기욤 뮈소의 장편소설이다. 2004년에 발표한 『그 후에』 이후 모든 소설이 프랑스 베스트셀러 1위에 올랐다. 세 번째 소설 『구해줘』는 국내 주요 서점에서 200주 이상 베스트셀러에 등재되었다. 매년 『르 피가로』지와 [프랑스서점연합회]에서 조사하는 베스트셀러 작가 순위에서도 8년 연속 1위를 기록했다. 2016년에는 『당신, 거기 있어줄래요?』가 프랑스 소설 최초로 한국영화로 만들어져 화제를 불러 모았다. 2018년 작 『아가씨와 밤』이 『FR2』 방송에서 6부작 드라마로 제작돼 방영되었고, 그 외 다수의 소설이 영화와 드라마로 제작되었다. 그의 소설은 현재 세계 40여 개국에서 출간돼 독자들로부터 공감과 지지를 이끌어내고 있다. 프랑스 언론은 ‘기욤 뮈소는 하나의 현상’, ‘페이지터너라는 말이 가장 잘 어울리는 작가’, ‘언제나 상상의 한계를 뛰어넘는 반전으로 독자들을 놀라게 하는 작가’라는 수식어를 붙여주며 찬사를 보내고 있다.  『인생은 소설이다』의 주인공은 작가이다. 『아가씨와 밤』, 『작가들의 비밀스러운 삶』에 이어 연속 세 번째로 작가가 주인공으로 등장하는 소설이다. 세 편의 소설 모두 공통적으로 작가란 어떤 존재이고, 소설이란 무엇인지에 대해 진지한 질문을 던지고 스스로 해답을 찾아나가는 내용이 포함되어 있다. 각각의 소설들이 미스터리와 판타지를 결합시켜 색다른 재미를 선사한다. <Br> ",http://www.yes24.com/Product/Goods/95327654
15,목소리를 드릴게요,정세랑,"날카로운 비판조차 결 곱게 다듬은, 섬세하고 조심스러운 이들을 위한 놀이터. 정세랑의 세계에 오신 것을 환영합니다. 한국 문학의 대표 작가 중 한 명으로 성장한 정세랑의 데뷔 10주년 첫 SF 소설집. 지금 이곳, 현재의 한국 사회에서 사람들, 특히 여성들이 살아가는 모습과, 몰락해가는 인류 문명에 대한 경고를 8편의 SF 작품을 통해 그려낸다. 2010년 데뷔 시절부터 2019년까지 정세랑이 쓴 거의 모든 SF 단편들을 모았다. 8년이 넘는 시간차에도 불구하고, 확인할 수 있는 정세랑 스타일의 기원! 뭔가 거창한 것 없이도 그저 선하고 즐거운 공간. 날카로운 비판조차 결 곱게 다듬은, 섬세하고 조심스러운 이들을 위한 놀이터. 정세랑의 첫 SF 단편집 『목소리를 드릴게요』는 이처럼 만나기 힘든 안식처를 제공한다. 그러니 마음이 무거울 때, 그냥 심심할 때, 짝사랑을 하고 있을 때 등등, 언제고 부담 없이 들러서 쉬어 가시기를 권한다. ",http://www.yes24.com/Product/Goods/85030489
16,해리포터와 불의 잔 3,J.K. 롤링,"해리 포터 세대의, 해리 포터 세대를 위한, 해리 포터 세대에 의한 새 번역!‘21세기 대표 아이콘’에 걸맞은 완성도 높은 작품으로 재탄생하다!1997년 영국에서 출간된 이래 『해리 포터』 시리즈는 지금까지 200개국 이상 80개의 언어로 번역되고 출간되어 5억 부 이상을 판매했다. 국내에서도 1999년 『해리 포터와 마법사의 돌』의 출간을 필두로 지금까지 약 1,500만 부가 판매되었으며, 현재에도 독자들에게 변함없는 사랑을 받고 있다. 이 시리즈는 여덟 편의 영화로도 제작되어 전 세계 곳곳에서 흥행을 거두었고, 영화와 관련된 새로운 도서가 출간되고 테마 파크가 조성되는 등 놀라운 기현상을 빚어냈다. 뿐만 아니라 『해리 포터』 시리즈에서 또 다른 작품들이 문화상품으로 파생되어 지금도 꾸준히 독자들을 만나고 있다. ‘해리 포터’의 다음 세대인 자녀들의 이야기를 다룬 『해리 포터와 저주 받은 아이』는 시나리오로 출간된 이후 연극으로 만들어져 영국을 시작으로 미국, 호주, 독일, 캐나다 등 세계 곳곳에서 열띤 호응을 얻으며 공연 중이고, 『해리 포터』의 세계관이 확장된 『신비한 동물 사전』 시리즈는 계속해서 영화로 제작되고 있다. 이제 『해리 포터』는 소설이라는 단순한 문학 장르에 머무르지 않고 ‘21세기를 대표하는 시대의 아이콘’으로 불리며 일종의 사회문화 현상으로 받아들여지고 있다. 20주년을 맞아 새롭게 출간한 『해리 포터』 시리즈는 ‘21세기 고전’이라 불릴 만한 품격에 맞춰 작품의 완성도를 높였다. 7권 『해리 포터와 죽음의 성물』로 완간된 기존의 『해리 포터』 시리즈는 빈틈없는 소설적 구성과 생생한 캐릭터 그리고 마법 세계를 정교하게 묘사하며 풍부한 상상력이 돋보이면서도 정밀한 세계관을 구축해 나갔다. 하지만 지금까지 출간된 책들은 J.K. 롤링이 펼쳐 나가는 판타지 세계의 규모가 어느 정도이며 그 속에 어떠한 소설적 장치를 심어 놓았는지 알 수 없는 상태에서 번역 작업이 이루어졌다. 또한 1~7편 모두 완결성을 갖추었지만, 시리즈의 특성상 편과 편을 이어 주며 작품 전체를 관통하는 서사의 개연성과 완결성은 마지막 편이 출간된 이후에나 파악할 수밖에 없었다. 그러다 보니 작가가 어느 장면에 복선을 깔아 두었고, 어느 장면이 작가가 창조한 세계관을 이해하는 중요한 역할을 하는지 의미를 파악하며 번역하기에는 한계가 있었다.이번에 선보이는 『해리 포터』 시리즈에는 J.K. 롤링이 작품 속에 이룩해놓은 문학적 성취가 완벽하게 구현되어 있다. 복선과 반전을 선사하는 문학적 장치들을 보다 정교하고 세련되게 다듬었으며, 인물들 사이의 관계나 그들의 숨겨진 비밀 그리고 성격이 도드라지는 말투의 미세한 뉘앙스까지 점검했다. 『해리 포터』의 세계에 처음 발을 들여놓는 독자는 물론, 그동안 『해리 포터』의 세계를 즐겨 찾아왔던 독자 모두에게 완성도 높은 만족과 감동을 선사할 것이다.          ",http://www.yes24.com/Product/Goods/82941827
17,두근두근 내 인생,김애란,"벅찬 생의 한순간과 사랑에 대한 반짝이는 통찰 “네가 나의 슬픔이라 기뻐” ""이 작가가 장편을 쓰면 어떤 환상적인 작품이 나올까?""  김애란의 소설집『달려라, 아비』 『침이 고인다』를 읽은 독자, 그리고 한국문단의 반응이다. 드디어 그의 첫 번째 장편 소설『두근두근 내 인생』이 세상에 모습을 보인다. 책은 가장 어린 부모와 가장 늙은 자식의, 우리 모두의 가슴을 두근거리게 하는 청춘과 사랑에 대한 눈부신 이야기며 가장 어린 부모와 가장 늙은 자식의 이야기다.  곳곳에서 빛을 발하는 김애란의 담백하고 신선하고 아름다운 문장들 가운데 부모라는 것, 아이라는 것, 나이를 먹는다는 것에 대한, 그리고 벅찬 생의 한순간과 사랑에 대한 반짝이는 통찰이 읽는 내내 입가에 미소를 머금게 하고, 어느 순간 울컥, 눈물을 감출 수 없게 한다.“미안해하지마. 사람이 누군가를 위해 슬퍼할 수 있다는 건 흔치 않은 일이니까. 네가 나의 슬픔이라 기뻐.” <a href=""http://www.youtube.com/watch?v=6wSJRazrbms""target=_blank>'두근두근 내 인생' 영상보기 *클릭*</a>                  ",http://www.yes24.com/Product/Goods/5206784
18,돌이킬 수 있는,문목하,"SF와 판타지, 미스터리를 효과적으로 결합한 신인 작가 문목하의 놀라운 데뷔작촉망받는 신입 수사관 윤서리, 하지만 부패경찰을 도와 일하게 된 그녀는 건드리지 말아야 할 범죄조직을 건드리고, 비공식 명령을 받아 어느 암살 작전에 투입된다. 작전구역은 대형 싱크홀 발생으로 폐쇄된 유령도시, 4만여 명의 시민이 목숨을 잃은 참혹한 재해의 상흔이 가시지 않은 그곳에 보내진 그녀는 아무도 없어야 할 도시에서 수백 명의 사람들을 발견하고, 그보다 더 놀라운 그들의 초능력을 목격하게 되는데….부패경찰과 정체불명의 불법 조직 사이에서 벌어지는 첩보와 배신,초능력물과 누아르를 매력적인 캐릭터와 대사로 녹여낸 소설다운 소설작품 속 세계에 최적화된 문장과 군더더기 한 톨 없는 대사가 준비된 장인의 솜씨다. 초능력 전투물의 기시감을 너끈히 지우고 한 걸음 더 나아간, 장르 고전 자리를 예약한 데뷔작.- 김창규, SF작가          ",http://www.yes24.com/Product/Goods/67094041
19,어느 날 내가 죽었습니다,이경혜,"“어느 날 내가 죽었습니다. 내 죽음의 의미는 무엇일까요?”한밤중 일어난 불의의 사고, 누구보다 가까웠던 이성 친구의 죽음, 친구가 남긴 “어느 날 내가 죽었습니다”라는 충격적인 문장. 이경혜의 『어느 날 내가 죽었습니다』는 중학교 3학년생 유미가 친구 재준이의 죽음 이후 겪는 상실과 애도의 시간을 이야기한다. 모든 인간에게 죽음은 심각하고 무거운 주제로, 수많은 문학과 예술이 삶과 죽음의 문제를 함께 이야기한다. 이제 막 유년기의 낙원에서 벗어난 청소년들에게도 마찬가지다. 인생에 대해 진지한 고민을 하면 할수록 죽음의 문제를 벗어나기 어렵고, 죽음은 그 어둡고 불가사의한 힘으로 예민한 청소년들을 사로잡는 것이다. 누구나 죽는다는 일반적인 두려움과 가까운 사람의 부재가 남기는 개별적인 상실감. 남겨진 사람들에게 죽음은 슬픔과 그리움일 뿐 아니라 수수께끼이기도 하다. 세상을 떠난 재준이가 남긴 “어느 날 내가 죽었습니다”라는 문장은 한밤중 사고에 대해 의문을 남기는가 싶지만 ‘죽었다고 가정하기’는 사실 재준이가 일상의 소중함과 삶의 의미를 되새기는 방법이었다. 죽은 사람의 눈을 통해 보면 하루하루 일분일초가 소중하고 가족과 친구는 더할나위없이 애틋할 터. 재준이는 자신이 죽었다고 가정한 후 자신의 생각과 일상을 새롭게 바라보며 그 과정을 일기장이 남긴다. 그리고 유미는 재준이의 일기장을 힘겹게 읽어 나가며 친구의 삶을 더듬고 이해하며 마침내 죽음까지도 받아들이게 되는 것이다. 재준이가 얼마나 충실하고 아름답게 주어진 삶을 살았는지 알게 되자 유미는 비로소 죽음도 삶의 일부로서 감싸안을 용기를 낸다. 앞으로도 슬픔은 이어지겠지만 유미에게 재준이는 비극적인 죽음이 아니라 충만한 삶으로 남을 것이기 때문이다.           ",http://www.yes24.com/Product/Goods/97795126
20,해리포터와 불의 잔 4,J.K. 롤링,"해리 포터 세대의, 해리 포터 세대를 위한, 해리 포터 세대에 의한 새 번역!‘21세기 대표 아이콘’에 걸맞은 완성도 높은 작품으로 재탄생하다!1997년 영국에서 출간된 이래 『해리 포터』 시리즈는 지금까지 200개국 이상 80개의 언어로 번역되고 출간되어 5억 부 이상을 판매했다. 국내에서도 1999년 『해리 포터와 마법사의 돌』의 출간을 필두로 지금까지 약 1,500만 부가 판매되었으며, 현재에도 독자들에게 변함없는 사랑을 받고 있다. 이 시리즈는 여덟 편의 영화로도 제작되어 전 세계 곳곳에서 흥행을 거두었고, 영화와 관련된 새로운 도서가 출간되고 테마 파크가 조성되는 등 놀라운 기현상을 빚어냈다. 뿐만 아니라 『해리 포터』 시리즈에서 또 다른 작품들이 문화상품으로 파생되어 지금도 꾸준히 독자들을 만나고 있다. ‘해리 포터’의 다음 세대인 자녀들의 이야기를 다룬 『해리 포터와 저주 받은 아이』는 시나리오로 출간된 이후 연극으로 만들어져 영국을 시작으로 미국, 호주, 독일, 캐나다 등 세계 곳곳에서 열띤 호응을 얻으며 공연 중이고, 『해리 포터』의 세계관이 확장된 『신비한 동물 사전』 시리즈는 계속해서 영화로 제작되고 있다. 이제 『해리 포터』는 소설이라는 단순한 문학 장르에 머무르지 않고 ‘21세기를 대표하는 시대의 아이콘’으로 불리며 일종의 사회문화 현상으로 받아들여지고 있다. 20주년을 맞아 새롭게 출간한 『해리 포터』 시리즈는 ‘21세기 고전’이라 불릴 만한 품격에 맞춰 작품의 완성도를 높였다. 7권 『해리 포터와 죽음의 성물』로 완간된 기존의 『해리 포터』 시리즈는 빈틈없는 소설적 구성과 생생한 캐릭터 그리고 마법 세계를 정교하게 묘사하며 풍부한 상상력이 돋보이면서도 정밀한 세계관을 구축해 나갔다. 하지만 지금까지 출간된 책들은 J.K. 롤링이 펼쳐 나가는 판타지 세계의 규모가 어느 정도이며 그 속에 어떠한 소설적 장치를 심어 놓았는지 알 수 없는 상태에서 번역 작업이 이루어졌다. 또한 1~7편 모두 완결성을 갖추었지만, 시리즈의 특성상 편과 편을 이어 주며 작품 전체를 관통하는 서사의 개연성과 완결성은 마지막 편이 출간된 이후에나 파악할 수밖에 없었다. 그러다 보니 작가가 어느 장면에 복선을 깔아 두었고, 어느 장면이 작가가 창조한 세계관을 이해하는 중요한 역할을 하는지 의미를 파악하며 번역하기에는 한계가 있었다.이번에 선보이는 『해리 포터』 시리즈에는 J.K. 롤링이 작품 속에 이룩해놓은 문학적 성취가 완벽하게 구현되어 있다. 복선과 반전을 선사하는 문학적 장치들을 보다 정교하고 세련되게 다듬었으며, 인물들 사이의 관계나 그들의 숨겨진 비밀 그리고 성격이 도드라지는 말투의 미세한 뉘앙스까지 점검했다. 『해리 포터』의 세계에 처음 발을 들여놓는 독자는 물론, 그동안 『해리 포터』의 세계를 즐겨 찾아왔던 독자 모두에게 완성도 높은 만족과 감동을 선사할 것이다.          ",http://www.yes24.com/Product/Goods/82942111
21,이반 데니소비치 수용소의 하루,알렉산드르 이자에비치 솔제니친,"한 개인의 비극적 운명을 통해 지배권력의 허상을 폭로한 소설노벨 문학상 수상 작가 솔제니친의 대표작!작가 솔제니친이 직접 경험했던 노동수용소 생활의 하루 일상을 세련되고 절제된 필치로 묘사한 작품이다. 이 작품은 평범하고 가련한 이반 데니소비치라는 인물을 통해 지배권력에 의해 죄없이 고통당하는 힘없는 약자에 대한 숭고한 애정을 보여 주면서, 그러한 약자들을 대변해 진실을 밝히는 것이 작가의 소명이고 그러한 예술이야말로 예술의 궁극적 목적임을 역설한다.솔제니친은 이 작품에서 결코 가볍게 넘길 수 없는 다양한 인간의 삶을 그리고 있다. 이 인간 군상들은 수용소 내부의 부패되고 모순된 소집단 속에서 살아가는 인간들의 모습이지만, 스탈린 시대의 사회 축소판으로서 더욱더 폭넓은 의미의 확장을 통해 부패된 정치권력과 사회적 생활상, 모순되고 획일적이고 비인도적인 사회 제도, 종교 문제, 인간 본성의 문제까지도 시사하고 있다.          ",http://www.yes24.com/Product/Goods/17377
22,숨,테드 창,"4번의 휴고상, 4번의 네뷸러상, 4번의 로커스상. 전 세계가 기다려온 테드 창의 귀환 최고의 SF에 수여되는 모든 상을 석권하며 전 세계 21개 언어로 번역 출간된 『당신 인생의 이야기』의 작가, 테드 창의 두 번째 작품집이다. 2002년 『당신 인생의 이야기』를 출간한 이래 17년 만에 펴내는 소설집으로, 로커스상, 휴고상, 영국과학소설협회상을 수상한 표제작인「숨」을 비롯해 총 9편의 중 · 단편이 수록되어 있다. 그중 「옴팔로스」「불안은 자유의 현기증」은 최초 공개되는 신작 단편이다.『숨』은 전 세계 12개국에 번역 계약되었다. 낯선 테크놀로지가 넘쳐나는 새로운 세상을 앞둔 우리에게 독보적 상상력과 예언적 통찰로 무장한 소설가가 던지는 질문. “그리하여 당신은 어떻게 살 것인가.”  새로운 기술이 인간 사회에 도래했을 때, 그것이 지닌 가능성은 인간과 사회를 어떻게 변화시키는가. 세상을 바라보는 인간의 태도는 어떻게 변화하며, 그 결과 인간은 어디를 향해 나아가는가. 시간여행, 인공지능, 외계지성, 평행우주, 인간의 자유의지, 생체적 기억과 디지털적 기억, 인류의 미래 등을 다루는 이 환상적이고 우아한 작품집에서 테드 창은 결코 흉내 낼 수 없는 새로운 상상력을 통해, 인류 역사상 가장 오래된 질문들에 맞서 분투한다. 그리고 훌륭한 SF는 아름다움과 의미와 공감을 자아낼 수 있음을 분명하게 증명한다.  ",http://www.yes24.com/Product/Goods/72349693
23,고양이 2,베르나르 베르베르,"베르베르가 이번에는 고양이의 눈으로 인간의 미래를 바라본다 예스24 독자가 선정한 '한국인이 사랑하는 세계 작가' 1위, 베르나르 베르베르의 신작 장편소설 『고양이』(전2권)가 전문 번역가 전미연 씨의 번역으로 열린책들에서 출간되었다. 『고양이』는 제목 그대로 주인공인 고양이의 시각에서 인간의 문명을 바라보는 작품으로, 프랑스에서는 작년 한국에서도 베스트셀러가 되었던 『잠』보다 높은 인기를 누렸다(프랑스에서 현재까지 30만 부 판매). 파리에서 살고 있는 암고양이 바스테트. 그녀는 ‘집사’가 틀어 놓은 TV 화면과 점점 잦아지는 골목길의 총성을 통해 그동안 당연시하던 안락한 일상이 조금씩 무너지고 있음을 감지하게 된다. 이 무렵 바스테트는 옆집에 이사 온, 어떤 이유에선지 인간 세계에 대해 ‘너무 많이 아는’ 고양이 피타고라스와 친구가 되는데…….  인간이 상상하기 어려운 타자의 시각을 도입하여, 인간 중심주의를 해체하고 이 지구에서 인간이 차지해야 할 적절한 위치를 끊임없이 고민해 온 베르베르의 작업은 이미 첫 번째 작품인 『개미』에서부터 시작된 것이지만, 이번 『고양이』에서는 그 문제의식이 그동안 좀 더 성숙해지고 발전해 왔음을 알게 된다. 베르베르가 보기에, 이 지구상의 생물종들과의 대화는 필요하다. 단지 인간의 어떤 흥밋거리나 지식의 확장을 위해서가 아니라, 인간이 전쟁과 테러 등 자기 파괴적인 경로에서 벗어날 수 있는 해답이 여기에 있기 때문이다. 무거운 주제를 경쾌하게 다룰 줄 알고, 과학과 철학, 그리고 역사의 에피소드들을 유머러스하게 버무리는 베르베르의 솜씨는 여전하다.  남성이 아닌 여성을 화자로 내세워 책 전체에서 남성 중심의 세계관과 ‘수컷의 어리석음’을 신랄하게 조롱하고 있는 점도 눈에 띈다. 번역자인 전미연 씨는 후기에서 길고양이를 돌보는 ‘캣맘’으로서 본인에게 이 소설은 각별한 만족을 주었으며, 베르베르가 암고양이 주인공을 그리며 보여 준 깊은 이해에 매료되었다고 쓰고 있다.  원제는 ‘Demain les chats’. [내일은 고양이]라는 뜻이다. 미래는 고양이에게 있다는 뜻으로 읽힌다. 다른 한편으로는, 작가 자신이 이제까지는 <개미의 작가>로 기억되었다면 앞으로는 [고양이]가 자신의 트레이드마크가 되기를 바란다는 유머러스한 표현일 수도 있다. 실제로 프랑스 언론에서는 그런 뜻으로 받아들이기도 했다.  ",http://www.yes24.com/Product/Goods/60896871
24,참을 수 없는 존재의 가벼움,밀란 쿤데라,"역사의 상처라는 무게에 짓눌려 단 한 번도 '존재의 가벼움'을 느껴 보지 못한 현대인. 그들의 삶과 사랑에 바치는 밀란 쿤데라의 대표작 체코 출신의 세계적인 작가 밀란 쿤데라의 대표적인 장편소설로, 다양한 지적영역을 다루고 있는 작품이다. 우연히 서로 만났다가 사고로 함께 죽는 테레사와 토마스. 그들의 운명은 결국 돌이킬 수 없는 결정들과 우연한 사건들과 어쩌다가 받아들이게 된 구속들의 축적이 낳은 산물에 불과하지만 죽음을 향한 그 꼬불꼬불한 길, 서로 사랑하는 두 사람의 완만한 상호간의 파괴는 영원한 애매함을 드러내 보이려는 듯 어떤 내면의 평화를 다시 찾는 길이라는 것을 보여준다. 토마시와의 만남을 운명이라고 생각하는 테레자는 고향을 떠나 그의 집에 머문다. 진지한 사랑을 부담스러워하던 토마시는 끊임없이 다른 여자들을 만나고, 질투와 미움이 뒤섞인 두 사람의 삶은 점차 그 무게를 더해 간다. 한편 토마시의 연인 사비나는 끈질기게 자신을 따라다니는 조국과 역사의 그림자에서 벗어나 자유롭게 살고 싶어 하며, 안정된 일상을 누리던 프란츠는 그런 사비나의 '가벼움'에 매료된다. 1968년 프라하의 봄, 역사의 상처를 짊어지고 가는 네 남녀의 사랑은, 오늘날 '참을 수 없는' 생의 무거움과 가벼움을 오가는 우리들의 자화상과 다름이 없을 것이다. ",http://www.yes24.com/Product/Goods/3657268
